[0.0, -0.075]
[-0.34427077032892384, 0.0394539798270651]
[-0.3433491099551214, 0.03876644886454119]
[-0.34242607654142365, 0.038080762357263265]
[-0.3415016737790048, 0.03739692304726492]
[-0.34057590536451654, 0.036714933669193386]
[-0.33964877500007096, 0.036034796950298015]
[-0.3387202863932268, 0.03535651561041948]
[-0.3377904432569746, 0.03468009236197872]
[-0.336859249309721, 0.03400552990996636]
[-0.33592670827527493, 0.03333283095193173]
[-0.33499282388283214, 0.03266199817797201]
[-0.3340575998669604, 0.03199303427072181]
[-0.3331210399675847, 0.031325941905342006]
[-0.33218314792997244, 0.030660723749509657]
[-0.33124392750471704, 0.029997382463406042]
[-0.33030338244772517, 0.029335920699707686]
[-0.32936151652020046, 0.028676341103574886]
[-0.32841833348862864, 0.028018646312640953]
[-0.3274738371247623, 0.02736283895700217]
[-0.32652803120560614, 0.026708921659206963]
[-0.3255809195134017, 0.026056897034245366]
[-0.32463250583561215, 0.025406767689538923]
[-0.32368279396490746, 0.024758536224929857]
[-0.3227317876991488, 0.024112205232670873]
[-0.3217794908413738, 0.023467777297414786]
[-0.3208259071997812, 0.02282525499620442]
[-0.31987104058771487, 0.02218464089846117]
[-0.31891489482364965, 0.02154593756597649]
[-0.3179574737311761, 0.020909147552900492]
[-0.31699878113898416, 0.020274273405731947]
[-0.3160388208808491, 0.019641317663308427]
[-0.3150775967956145, 0.019010282856795128]
[-0.3141151127271785, 0.018381171509676223]
[-0.31315137252447833, 0.017753986137743823]
[-0.31218638004147387, 0.017128729249088055]
[-0.3112201391371328, 0.016505403344087368]
[-0.3102526536754156, 0.01588401091539788]
[-0.30928392752525946, 0.015264554447944192]
[-0.30831396456056287, 0.01464703641890884]
[-0.3073427686601705, 0.014031459297722733]
[-0.3063703437078575, 0.013417825546055155]
[-0.30539669359231386, 0.0128061376178037]
[-0.3044218222071293, 0.01219639795908546]
[-0.30344573345077636, 0.011588609008225092]
[-0.3024684312265966, 0.010982773195747654]
[-0.3014899194427844, 0.010378892944367293]
[-0.3005102020123706, 0.009776970668977867]
[-0.2995292828532075, 0.00917700877664339]
[-0.29854716588795327, 0.008579009666588547]
[-0.29756385504405586, 0.007982975730188628]
[-0.29657935425373744, 0.0073889093509606025]
[-0.29559366745397897, 0.006796812904552951]
[-0.29460679858650396, 0.0062066887587367316]
[-0.2936187515977637, 0.0056185392733959245]
[-0.29262953043891904, 0.005032366800517195]
[-0.29163913906582795, 0.0044481736841819955]
[-0.2906475814390274, 0.0038659622605561024]
[-0.2896548615237184, 0.0032857348578807545]
[-0.28866098328974954, 0.002707493796462927]
[-0.2876659507116017, 0.0021312413886664674]
[-0.2866697677683721, 0.0015569799389025434]
[-0.2856724384437579, 9.847117436206077E-4]
[-0.28467396672604073, 4.144390912993572E-4]
[-0.28367435660807067, -1.5383573756304258E-4]
[-0.2826736120872501, -7.201104704572004E-4]
[-0.2816717371655184, -0.0012843828428720486]
[-0.2806687358493341, -0.0018466505983045635]
[-0.27966461214966115, -0.0024069114882672125]
[-0.27865937008195174, -0.0029651632722984688]
[-0.2776530136661303, -0.0035214037179707703]
[-0.27664554692657745, -0.004075630600899899]
[-0.2756369738921139, -0.004627841704753848]
[-0.2746272985959845, -0.005178034821261747]
[-0.27361652507584194, -0.005726207750222443]
[-0.27260465737373074, -0.0062723582995134275]
[-0.2715916995360709, -0.006816484285099591]
[-0.2705776556136419, -0.007358583531042143]
[-0.26956252966156685, -0.00789865386950669]
[-0.2685463257392945, -0.008436693140773173]
[-0.2675290479105858, -0.008972699193243045]
[-0.26651070024349566, -0.00950666988344875]
[-0.2654912868103572, -0.010038603076061917]
[-0.26447081168776615, -0.010568496643901994]
[-0.26344927895656234, -0.011096348467945348]
[-0.2624266927018163, -0.011622156437332592]
[-0.26140305701281125, -0.012145918449377973]
[-0.26037837598302693, -0.012667632409577323]
[-0.25935265371012345, -0.013187296231616415]
[-0.2583258942959247, -0.013704907837379664]
[-0.25729810184640206, -0.014220465156958198]
[-0.2562692804716582, -0.014733966128658153]
[-0.2552394342859101, -0.015245408699008749]
[-0.2542085674074732, -0.01575479082277093]
[-0.253176683958745, -0.01626211046294475]
[-0.2521437880661867, -0.01676736559077915]
[-0.2511098838603098, -0.017270554185777883]
[-0.25007497547565755, -0.017771674235709044]
[-0.24903906705078876, -0.018270723736613037]
[-0.24800216272826142, -0.018767700692810082]
[-0.24696426665461607, -0.019262603116908167]
[-0.24592538298035918, -0.019755429029811693]
[-0.2448855158599467, -0.020246176460728748]
[-0.24384466945176725, -0.020734843447179286]
[-0.24280284791812562, -0.021221428035002758]
[-0.2417600554252261, -0.02170592827836606]
[-0.2407162961431563, -0.022188342239771033]
[-0.23967157424586844, -0.022668667990063455]
[-0.23862589391116576, -0.02314690360843872]
[-0.23757925932068374, -0.02362304718245093]
[-0.23653167465987388, -0.024097096808020524]
[-0.23548314411798693, -0.02456905058944085]
[-0.23443367188805636, -0.025038906639387164]
[-0.23338326216688113, -0.02550666307892311]
[-0.2323319191550095, -0.02597231803750867]
[-0.23127964705672166, -0.026435869653007444]
[-0.23022645008001333, -0.02689731607169449]
[-0.22917233243657872, -0.027356655448263267]
[-0.2281172983417943, -0.027813885945833023]
[-0.2270613520146999, -0.028269005735956965]
[-0.22600449767798478, -0.028722012998628428]
[-0.22494673955796876, -0.029172905922288692]
[-0.22388808188458598, -0.02962168270383427]
[-0.22282852889136778, -0.030068341548624176]
[-0.22176808481542584, -0.03051288067048665]
[-0.2207067538974358, -0.030955298291726878]
[-0.21964454038161818, -0.031395592643134136]
[-0.21858144851572453, -0.03183376196398786]
[-0.21751748255101838, -0.03226980450206588]
[-0.21645264674225867, -0.03270371851365087]
[-0.21538694534768296, -0.03313550226353732]
[-0.21432038262899014, -0.033565154025038624]
[-0.2132529628513235, -0.033992672079994006]
[-0.21218469028325376, -0.034418054718775126]
[-0.2111155691967623, -0.03484130024029287]
[-0.21004560386722235, -0.03526240695200511]
[-0.20897479857338455, -0.035681373169922155]
[-0.20790315759735822, -0.03609819721861402]
[-0.20683068522459436, -0.03651287743121759]
[-0.20575738574386884, -0.03692541214944254]
[-0.20468326344726495, -0.03733579972357836]
[-0.20360832263015655, -0.037744038512500876]
[-0.2025325675911906, -0.03815012688367904]
[-0.20145600263227018, -0.03855406321318083]
[-0.20037863205853726, -0.03895584588568045]
[-0.19930046017835523, -0.03935547329446456]
[-0.19822149130329256, -0.039752943841438196]
[-0.19714172974810334, -0.04014825593713226]
[-0.19606117983071308, -0.040541408000708885]
[-0.1949798458721993, -0.040932398459967774]
[-0.19389773219677495, -0.04132122575135338]
[-0.19281484313177102, -0.04170788831996026]
[-0.19173118300761932, -0.04209238461953953]
[-0.190646756157835, -0.042474713112505356]
[-0.18956156691899934, -0.04285487226994076]
[-0.18847561963074247, -0.043232860571603964]
[-0.18738891863572582, -0.04360867650593411]
[-0.1863014682796249, -0.04398231857005783]
[-0.1852132729111124, -0.0443537852697948]
[-0.1841243368818388, -0.04472307511966403]
[-0.18303466454641787, -0.04509018664288965]
[-0.18194426026240748, -0.0454551183714068]
[-0.18085312839029247, -0.04581786884586722]
[-0.1797612732934672, -0.04617843661564609]
[-0.17866869933821822, -0.04653682023884664]
[-0.17757541089370685, -0.04689301828230646]
[-0.17648141233195153, -0.04724702932160323]
[-0.1753867080278105, -0.047598851941060505]
[-0.1742913023589642, -0.04794848473375316]
[-0.17319519970589825, -0.04829592630151285]
[-0.17209840445188412, -0.04864117525493453]
[-0.17100092098296432, -0.04898423021338055]
[-0.1699027536879331, -0.04932508980498744]
[-0.16880390695831923, -0.04966375266667092]
[-0.16770438518836858, -0.050000217444130954]
[-0.16660419277502694, -0.050334482791857794]
[-0.1655033341179205, -0.05066654737313752]
[-0.16440181361934125, -0.05099640986005648]
[-0.16329963568422726, -0.05132406893350719]
[-0.16219680472014583, -0.05164952328319373]
[-0.16109332513727553, -0.05197277160763656]
[-0.15998920134838884, -0.05229381261417791]
[-0.15888443776883435, -0.05261264501898745]
[-0.15777903881651914, -0.05292926754706639]
[-0.15667300891189118, -0.0532436789322536]
[-0.1555663524779215, -0.05355587791722985]
[-0.15445907394008723, -0.05386586325352334]
[-0.1533511777263516, -0.05417363370151497]
[-0.15224266826714955, -0.054479188030442285]
[-0.1511335499953678, -0.05478252501840541]
[-0.1500238273463277, -0.05508364345237123]
[-0.1489135047577674, -0.0553825421281789]
[-0.1478025866698244, -0.05567921985054386]
[-0.14669107752501734, -0.05597367543306336]
[-0.1455789817682286, -0.056265907698220985]
[-0.14446630384668638, -0.05655591547739107]
[-0.1433530482099469, -0.0568436976108436]
[-0.1422392193098767, -0.05712925294774891]
[-0.14112482160063528, -0.05741258034618204]
[-0.1400098595386552, -0.05769367867312792]
[-0.1388943375826269, -0.05797254680448509]
[-0.1377782601934813, -0.05824918362507026]
[-0.13666163183436703, -0.05852358802862386]
[-0.13554445697064046, -0.05879575891781258]
[-0.13442674006983793, -0.059065695204236476]
[-0.1333084856016689, -0.05933339580842983]
[-0.13218969803798802, -0.05959885965986882]
[-0.13107038185278572, -0.05986208569697317]
[-0.12995054152216243, -0.06012307286711257]
[-0.12883018152431863, -0.060381820126608886]
[-0.12770930633952884, -0.060638326440742275]
[-0.12658792045013187, -0.06089259078375346]
[-0.1254660283405048, -0.06114461213884931]
[-0.12434363449705306, -0.061394389498205894]
[-0.1232207434081845, -0.06164192186297351]
[-0.12209735956429991, -0.06188720824327902]
[-0.12097348745776516, -0.062130247658232635]
[-0.11984913158290408, -0.0623710391359283]
[-0.1187242964359711, -0.06260958171345044]
[-0.11759898651513924, -0.06284587443687645]
[-0.11647320632047967, -0.06307991636128088]
[-0.11534696035394407, -0.0633117065507388]
[-0.1142202531193468, -0.06354124407833046]
[-0.11309308912234682, -0.06376852802614383]
[-0.11196547287042961, -0.06399355748527932]
[-0.1108374088728892, -0.06421633155585278]
[-0.10970890164081072, -0.06443684934699911]
[-0.10857995568705017, -0.06465510997687625]
[-0.10745057552621959, -0.06487111257266838]
[-0.1063207656746668, -0.06508485627058928]
[-0.10519053065045798, -0.06529634021588629]
[-0.10405987497335958, -0.06550556356284312]
[-0.10292880316482018, -0.06571252547478366]
[-0.10179731974795249, -0.06591722512407512]
[-0.10066542924751519, -0.06611966169213156]
[-0.0995331361898949, -0.06631983436941687]
[-0.09840044510308807, -0.06651774235544837]
[-0.0972673605166828, -0.06671338485879938]
[-0.09613388696184132, -0.06690676109710307]
[-0.09500002897127979, -0.06709787029705547]
[-0.09386579107925327, -0.06728671169441816]
[-0.09273117782153549, -0.06747328453402167]
[-0.09159619373540127, -0.06765758806976839]
[-0.09046084335960833, -0.06783962156463542]
[-0.08932513123437921, -0.06801938429067797]
[-0.08818906190138308, -0.06819687552903178]
[-0.0870526399037175, -0.06837209456991616]
[-0.08591586978589037, -0.06854504071263694]
[-0.08477875609380173, -0.06871571326558899]
[-0.08364130337472553, -0.06888411154625954]
[-0.08250351617729197, -0.06905023488123027]
[-0.08136539905146732, -0.06921408260618034]
[-0.08022695654853874, -0.06937565406588897]
[-0.07908819322109406, -0.06953494861423815]
[-0.07794911362300405, -0.06969196561421506]
[-0.07680972230940422, -0.06984670443791481]
[-0.07567002383667672, -0.06999916446654265]
[-0.07453002276243187, -0.070149345090417]
[-0.07338972364549019, -0.0702972457089711]
[-0.07224913104586402, -0.07044286573075624]
[-0.07110824952473935, -0.07058620457344342]
[-0.06996708364445801, -0.07072726166382609]
[-0.06882563796849753, -0.07086603643782258]
[-0.06768391706145577, -0.07100252834047763]
[-0.06654192548903129, -0.0711367368259655]
[-0.06539966781800297, -0.07126866135759179]
[-0.06425714861621738, -0.07139830140779509]
[-0.06311437245256286, -0.07152565645814991]
[-0.061971343896959394, -0.07165072599936821]
[-0.06082806752033225, -0.07177350953130202]
[-0.05968454789460172, -0.07189400656294424]
[-0.05854078959265683, -0.07201221661243244]
[-0.0573967971883456, -0.07212813920704855]
[-0.05625257525644666, -0.07224177388322311]
[-0.05510812837266207, -0.07235312018653496]
[-0.05396346111358891, -0.07246217767171503]
[-0.05281857805670959, -0.07256894590264608]
[-0.05167348378036543, -0.07267342445236648]
[-0.05052818286374646, -0.07277561290307029]
[-0.049382679886865, -0.07287551084610994]
[-0.04823697943054547, -0.07297311788199727]
[-0.04709108607639793, -0.07306843362040559]
[-0.0459450044068079, -0.073161457680171]
[-0.04479873900490989, -0.07325218968929369]
[-0.04365229445457776, -0.07334062928493984]
[-0.04250567534039612, -0.07342677611344312]
[-0.041358886247653326, -0.07351062983030544]
[-0.04021193176231282, -0.07359219010019921]
[-0.039064816471003565, -0.07367145659696792]
[-0.037917544960993484, -0.07374842900362785]
[-0.036770121820179295, -0.07382310701236941]
[-0.03562255163706001, -0.07389549032455818]
[-0.034474839000726724, -0.07396557865073577]
[-0.033326988500836124, -0.07403337171062208]
[-0.03217900472760029, -0.0740988692331149]
[-0.031030892271760164, -0.07416207095629226]
[-0.02988265572457589, -0.074222976627413]
[-0.02873429967779824, -0.07428158600291761]
[-0.027585828723661457, -0.07433789884842952]
[-0.026437247454854717, -0.07439191493875569]
[-0.02528856046451241, -0.07444363405788795]
[-0.02413977234618762, -0.07449305599900356]
[-0.02299088769384193, -0.07454018056446592]
[-0.021841911101818875, -0.0745850075658259]
[-0.02069284716483373, -0.07462753682382196]
[-0.019543700477946978, -0.07466776816838114]
[-0.01839447563655462, -0.07470570143861995]
[-0.017245177236359037, -0.07474133648284476]
[-0.016095809873364467, -0.07477467315855221]
[-0.014946378143843244, -0.07480571133243029]
[-0.013796886644331235, -0.07483445088035864]
[-0.012647339971599239, -0.07486089168740886]
[-0.011497742722640735, -0.07488503364784514]
[-0.010348099494650941, -0.07490687666512463]
[-0.009198414885008948, -0.07492642065189807]
[-0.008048693491259324, -0.07494366553000975]
[-0.006898939911093741, -0.07495861123049816]
[-0.00574915874233258, -0.07497125769359593]
[-0.004599354582907058, -0.0749816048687303]
[-0.003449532030838803, -0.07498965271452335]
[-0.0022996956842245217, -0.07499540119879214]
[-0.0011498501412155766, -0.07499885029854864]
